trial_number,metric,status,duration_sec,params,timestamp
117,nan,pruned,0.29,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 5, ""top_k_retriever"": 96, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 0.5926645545130677, ""w_multiv"": 0.31637749688834754, ""w_sparse"": 0.09095794859858479}",2026-01-07T11:40:17.613194Z
118,nan,pruned,0.46,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 1, ""top_k_retriever"": 8, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.37530527126838936, ""w_multiv"": 0.1992923430378851, ""w_sparse"": 0.42540238569372557}",2026-01-07T11:40:19.832925Z
119,nan,pruned,0.32,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 16, ""use_multiv"": false, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:40:21.227971Z
120,nan,pruned,0.52,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 0.05562512533679478, ""w_multiv"": 0.8493810901063285, ""w_sparse"": 0.09499378455687674}",2026-01-07T11:40:23.781918Z
121,nan,pruned,0.30,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:40:25.135455Z
122,nan,pruned,1.19,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:40:27.601429Z
123,nan,pruned,6.05,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:40:47.882529Z
124,nan,pruned,0.21,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 128, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:40:54.902358Z
125,nan,pruned,0.34,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 5, ""top_k_retriever"": 24, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:40:56.150414Z
126,nan,pruned,0.26,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 96, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 0.5851885686137075, ""w_multiv"": 0.19419349019301752, ""w_sparse"": 0.22061794119327513}",2026-01-07T11:40:58.050979Z
127,nan,pruned,0.30,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 5, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.6220264756705653, ""w_multiv"": 0.32848578974730724, ""w_sparse"": 0.049487734582127456}",2026-01-07T11:40:59.972732Z
128,nan,pruned,0.50,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 48, ""use_multiv"": false, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:41:01.744638Z
129,nan,pruned,0.20,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 1, ""top_k_retriever"": 32, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 0.6027654265926957, ""w_multiv"": 0.023534145535310042, ""w_sparse"": 0.3737004278719944}",2026-01-07T11:41:03.520735Z
130,nan,pruned,0.25,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.17365785757776403, ""w_multiv"": 0.6340916569887098, ""w_sparse"": 0.19225048543352605}",2026-01-07T11:41:05.015186Z
131,nan,pruned,0.44,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:41:06.505585Z
132,nan,pruned,0.50,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:41:08.245892Z
133,nan,pruned,0.33,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:41:09.946196Z
134,nan,pruned,0.55,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:41:11.724208Z
135,nan,pruned,0.31,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 96, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:41:13.257370Z
136,nan,pruned,1.12,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 5, ""top_k_retriever"": 8, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:41:15.896381Z
137,nan,pruned,0.41,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.4900195243706159, ""w_multiv"": 0.033352286239734893, ""w_sparse"": 0.4766281893896492}",2026-01-07T11:41:17.908251Z
138,nan,pruned,0.00,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 20, ""top_k_retriever"": 16, ""use_multiv"": false, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:41:18.975700Z
139,nan,pruned,0.29,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 24, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 0.5282255382725575, ""w_multiv"": 0.29784245541339177, ""w_sparse"": 0.17393200631405079}",2026-01-07T11:41:20.866685Z
140,nan,pruned,0.31,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 5, ""top_k_retriever"": 96, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.3267407732445506, ""w_multiv"": 0.3857731625499355, ""w_sparse"": 0.287486064205514}",2026-01-07T11:41:22.890959Z
141,nan,pruned,0.26,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:41:24.423587Z
142,nan,pruned,0.72,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:41:26.282728Z
143,nan,pruned,1.54,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:41:28.935957Z
144,nan,pruned,0.49,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:41:30.734103Z
145,nan,pruned,1.20,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:41:34.519141Z
146,nan,pruned,1.09,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 32, ""use_multiv"": false, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:41:36.897585Z
147,nan,pruned,0.30,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 8, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.4264201330995278, ""w_multiv"": 0.4190140869799987, ""w_sparse"": 0.1545657799204735}",2026-01-07T11:41:38.775596Z
148,nan,pruned,0.28,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 1, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:41:40.617264Z
149,nan,pruned,0.44,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 5, ""top_k_retriever"": 96, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.0825952054711671, ""w_multiv"": 0.2889314121015402, ""w_sparse"": 0.6284733824272927}",2026-01-07T11:41:42.651350Z
150,nan,pruned,0.26,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": false, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:41:44.240292Z
151,nan,pruned,0.54,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:41:45.889590Z
152,nan,pruned,0.33,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:41:47.537353Z
153,nan,pruned,0.26,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:41:49.038319Z
154,nan,pruned,0.30,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:41:50.588869Z
155,nan,pruned,0.41,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 5, ""top_k_retriever"": 128, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.23014179942969482, ""w_multiv"": 0.3920822836309637, ""w_sparse"": 0.37777591693934154}",2026-01-07T11:41:52.929421Z
156,nan,pruned,2.81,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 16, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:42:04.057378Z
157,nan,pruned,0.25,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 8, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 0.9955694984991845, ""w_multiv"": 0.0007904064690158559, ""w_sparse"": 0.0036400950317996197}",2026-01-07T11:42:05.943054Z
158,nan,pruned,0.30,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 24, ""use_multiv"": false, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:42:07.640287Z
159,nan,pruned,0.30,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 5, ""top_k_retriever"": 48, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.367737233022821, ""w_multiv"": 0.07760632482413492, ""w_sparse"": 0.5546564421530441}",2026-01-07T11:42:09.656184Z
160,nan,pruned,0.31,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 1, ""top_k_retriever"": 96, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:42:11.336625Z
161,nan,pruned,0.45,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:42:13.022550Z
162,nan,pruned,0.31,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:42:14.677859Z
163,nan,pruned,0.32,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:42:16.228425Z
164,nan,pruned,0.21,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:42:17.301699Z
165,nan,pruned,0.57,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:42:18.914256Z
166,nan,pruned,0.31,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 32, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.4372342190298581, ""w_multiv"": 0.16169134215018055, ""w_sparse"": 0.40107443881996147}",2026-01-07T11:42:20.908930Z
167,nan,pruned,0.34,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": false, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:42:22.555455Z
168,nan,pruned,0.17,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 5, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.36026685753494325, ""w_multiv"": 0.5228191163932263, ""w_sparse"": 0.11691402607183046}",2026-01-07T11:42:24.304523Z
169,nan,pruned,0.24,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 96, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:42:25.549948Z
170,nan,pruned,0.00,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 20, ""top_k_retriever"": 8, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 0.6749755399892583, ""w_multiv"": 0.03778503771062983, ""w_sparse"": 0.28723942230011196}",2026-01-07T11:42:36.313645Z
171,nan,pruned,0.30,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.6364373294500691, ""w_multiv"": 0.06482077431170041, ""w_sparse"": 0.29874189623823044}",2026-01-07T11:42:38.158437Z
172,nan,pruned,0.29,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 32, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.5906228146927304, ""w_multiv"": 0.09324733559635563, ""w_sparse"": 0.31612984971091396}",2026-01-07T11:42:40.483893Z
173,nan,pruned,0.30,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 32, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.40414362208792454, ""w_multiv"": 0.16748336008391118, ""w_sparse"": 0.42837301782816417}",2026-01-07T11:42:42.235181Z
174,nan,pruned,0.25,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 32, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.3747620627765515, ""w_multiv"": 0.15932228265594742, ""w_sparse"": 0.46591565456750106}",2026-01-07T11:42:44.257115Z
175,nan,pruned,0.31,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 32, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.5189293681142559, ""w_multiv"": 0.30919529736558576, ""w_sparse"": 0.1718753345201583}",2026-01-07T11:42:46.328345Z
176,nan,pruned,0.40,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 16, ""use_multiv"": false, ""use_sparse"": false, ""w_dense"": 0.5893788978027995, ""w_multiv"": 0.046851911617954566, ""w_sparse"": 0.3637691905792459}",2026-01-07T11:42:48.512512Z
177,nan,pruned,0.29,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 5, ""top_k_retriever"": 24, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:42:49.914833Z
178,nan,pruned,0.51,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.34038138604570956, ""w_multiv"": 0.033031392796278175, ""w_sparse"": 0.6265872211580124}",2026-01-07T11:42:52.674796Z
179,nan,pruned,0.30,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 32, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:42:54.118902Z
180,nan,pruned,0.43,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 1, ""top_k_retriever"": 96, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 0.6108487727995523, ""w_multiv"": 0.1896759317227133, ""w_sparse"": 0.19947529547773446}",2026-01-07T11:42:56.244159Z
181,nan,pruned,0.24,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 32, ""use_multiv"": false, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:42:57.907042Z
182,nan,pruned,0.29,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 32, ""use_multiv"": false, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:42:59.105500Z
183,nan,pruned,0.30,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": false, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:43:00.447393Z
184,nan,pruned,0.32,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 32, ""use_multiv"": false, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:43:02.041448Z
185,nan,pruned,0.43,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 32, ""use_multiv"": false, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:43:03.936758Z
186,nan,pruned,0.30,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 5, ""top_k_retriever"": 32, ""use_multiv"": false, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:43:05.392215Z
187,nan,pruned,0.46,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 8, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:43:07.306062Z
188,nan,pruned,0.60,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.4509250721792394, ""w_multiv"": 0.5059537607336082, ""w_sparse"": 0.0431211670871524}",2026-01-07T11:43:09.475841Z
189,nan,pruned,0.35,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 96, ""use_multiv"": false, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:43:11.169561Z
190,nan,pruned,0.32,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 5, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 0.4038932607990086, ""w_multiv"": 0.10786209714539113, ""w_sparse"": 0.48824464205560014}",2026-01-07T11:43:13.006450Z
191,nan,pruned,0.30,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 5, ""top_k_retriever"": 8, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:43:14.390794Z
192,nan,pruned,0.32,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 5, ""top_k_retriever"": 8, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:43:16.223012Z
193,nan,pruned,10.33,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 5, ""top_k_retriever"": 128, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:43:27.857519Z
194,nan,pruned,0.55,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 5, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:43:33.651576Z
195,nan,pruned,0.39,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 128, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:43:35.096518Z
